

     JSBSim Flight Dynamics Model v1.1.0.dev1 [build 529/commit 8a0cff17c905fd18007180859656322c4998eee5] May 18 2019 17:17:27
['/home/cussat/.venv/airbus/lib/python3.6/site-packages/gym_jsbsim/config-state-action.ini']
STATE LIST =  ['delta_altitude', 'delta_heading', 'v_air', 'p_dot', 'q_dot', 'r_dot', 'v_down_fps']
ACTION LIST =  ['aileron_cmd', 'elevator_cmd', 'rudder_cmd', 'throttle_cmd']
loading thd_005-025_head-60_progressive_run2/cgp_genome_691_5474.420572415761.txt
0.0 , 1.441407504099062 , 43.60718099471461 , 10000.2477475591 ,
0.2 , 1.4407837054208514 , 43.60718097654421 , 10001.252987895161 ,
0.4 , 1.440160250233847 , 43.607180957834466 , 10001.678712476045 ,
0.6000000000000001 , 1.4395373287209763 , 43.60718095177334 , 10000.090159285814 ,
0.8 , 1.4389150112461104 , 43.60718095884661 , 9996.43793707341 ,
1.0 , 1.438293179514757 , 43.60718098427728 , 9990.15203082934 ,
1.2000000000000002 , 1.4376717072863223 , 43.60718103343235 , 9980.644217502326 ,
1.4000000000000001 , 1.4370509252918633 , 43.6071810569032 , 9973.356107369065 ,
1.6 , 1.4364325538026705 , 43.607181009141804 , 9973.320559669286 ,
1.8 , 1.4358176783609944 , 43.607180889751795 , 9980.597063295543 ,
2.0 , 1.4352073813805337 , 43.60718070445386 , 9994.576229374856 ,
2.2 , 1.4345974076474095 , 43.60718052259844 , 10007.555150847882 ,
2.4000000000000004 , 1.4339875010400769 , 43.60718035474258 , 10018.374685645103 ,
2.6 , 1.4333779843142653 , 43.607180201012426 , 10027.0371010378 ,
2.8000000000000003 , 1.4327689272070312 , 43.6071800609797 , 10033.601568207145 ,
3.0 , 1.4321603240045533 , 43.60717992982524 , 10038.608399752527 ,
3.2 , 1.431554188145496 , 43.60717975923433 , 10047.522975411266 ,
3.4000000000000004 , 1.4309527500180261 , 43.607179528006654 , 10062.779381208122 ,
3.6 , 1.4303532172149522 , 43.60717927841629 , 10079.548882633448 ,
3.8000000000000003 , 1.429753902121737 , 43.60717904050578 , 10094.4000139907 ,
4.0 , 1.429154843950019 , 43.60717881551887 , 10107.203002747148 ,
4.2 , 1.4285560974482996 , 43.60717860366246 , 10117.946269959211 ,
4.4 , 1.427957670044297 , 43.607178404810746 , 10126.651379171759 ,
4.6000000000000005 , 1.4273595544891275 , 43.60717821850486 , 10133.36869577691 ,
4.800000000000001 , 1.426761893572305 , 43.60717803361512 , 10139.38501964137 ,
5.0 , 1.4261649554269187 , 43.60717783707718 , 10146.222347341478 ,
5.2 , 1.4255684394900459 , 43.60717764429857 , 10152.06823637709 ,
5.4 , 1.424972268264697 , 43.607177463696445 , 10155.935806486756 ,
5.6000000000000005 , 1.4243764979741296 , 43.60717729558186 , 10157.797070089728 ,
5.800000000000001 , 1.4237811776538465 , 43.6071771401276 , 10157.64199533686 ,
6.0 , 1.4231863303895307 , 43.60717699731303 , 10155.480306260288 ,
6.2 , 1.422591962668901 , 43.60717686693721 , 10151.335989035666 ,
6.4 , 1.421998084445794 , 43.607176748695835 , 10145.237527165562 ,
6.6000000000000005 , 1.4214046737777395 , 43.607176640954115 , 10137.370496816933 ,
6.800000000000001 , 1.4208115214891543 , 43.607176547506384 , 10127.253733433783 ,
7.0 , 1.420218399442848 , 43.60717647235881 , 10114.381925676018 ,
7.2 , 1.419625073579978 , 43.60717640899996 , 10099.546035628766 ,
7.4 , 1.419030842577336 , 43.60717633659308 , 10085.303019683808 ,
7.6000000000000005 , 1.4184356943121095 , 43.60717623903198 , 10073.665547020733 ,
7.800000000000001 , 1.4178399261188392 , 43.607176113776305 , 10064.97482341528 ,
8.0 , 1.4172439006225714 , 43.60717596769471 , 10058.396159607917 ,
8.200000000000001 , 1.4166481512053093 , 43.6071758212041 , 10051.383941568434 ,
8.4 , 1.4160529593715754 , 43.607175686559934 , 10042.408244170249 ,
8.6 , 1.4154581411864129 , 43.607175567025806 , 10031.057593882084 ,
8.8 , 1.4148634670715383 , 43.6071754661249 , 10016.884810280055 ,
9.0 , 1.4142687890954295 , 43.60717537957061 , 10000.440068196505 ,
9.200000000000001 , 1.4136734098572188 , 43.607175264837664 , 9987.207820735872 ,
9.4 , 1.4130794687489217 , 43.607175091750435 , 9981.228250149637 ,
9.600000000000001 , 1.4124888137813936 , 43.60717485920279 , 9982.753287497908 ,
9.8 , 1.4119012437735619 , 43.60717457813969 , 9990.355406865478 ,
10.0 , 1.4113145473930973 , 43.60717428659437 , 9998.906171817333 ,
10.200000000000001 , 1.4107277731837946 , 43.60717400633792 , 10005.486030261964 ,
10.4 , 1.4101410189956578 , 43.607173738288665 , 10010.00434833765 ,
10.600000000000001 , 1.409554559062699 , 43.607173482679336 , 10012.474711377174 ,
10.8 , 1.4089685122365099 , 43.607173239417016 , 10012.938540056348 ,
11.0 , 1.4083828611746876 , 43.60717300795724 , 10011.468507502228 ,
11.200000000000001 , 1.4077975101322655 , 43.6071727763743 , 10009.677203070372 ,
11.4 , 1.4072125100033603 , 43.607172533627306 , 10009.073003236204 ,
11.600000000000001 , 1.4066278369429535 , 43.60717229382151 , 10007.67703429982 ,
11.8 , 1.4060435826925946 , 43.60717206523377 , 10004.335451293737 ,
12.0 , 1.4054598104289775 , 43.607171848228155 , 9999.014851875603 ,
12.200000000000001 , 1.404876487951591 , 43.60717164673609 , 9991.17186557874 ,
12.4 , 1.4042935759190598 , 43.60717146505661 , 9980.198734421283 ,
12.600000000000001 , 1.4037109535996601 , 43.607171273730295 , 9970.359553869814 ,
